show_id,type,title,cast,release_year,duration.int,duration.type,rating
ns6120,movie,all light will end,"ashley pereira, alexandra harris, ted welch, sam jones iii, sarah butler, andy buckley, graham outerbridge, michael james thomas, john schuck, aaron munoz",2018,84.0,min,3.4952107279693485
ns6121,movie,all the boys love mandy lane,"anson mount, edwin hodge, michael welch, brooke bloom, amber heard, aaron himelstein, whitney able, luke grimes, melissa price",2006,91.0,min,3.567269076305221
ns6122,movie,all the devil's men,"milo gibson, sylvia hoeks, gbenga akinnagbe, william fichtner, joseph millson, elliot cowan, perry fitzpatrick, warren rusher",2018,100.0,min,3.581135902636917
ns6123,movie,alone in berlin,"emma thompson, brendan gleeson, daniel brühl, monique chaumette, joachim bissmeier, katrin pollitt, lars rudolph, uwe preuss, daniel strässer, rainer reiners, mikael persbrandt",2016,103.0,min,3.54083885209713
ns6124,movie,along came a spider,"morgan freeman, monica potter, michael wincott, dylan baker, mika boorem, anton yelchin, kim hawthorne, jay o. sanders, billy burke, michael moriarty, penelope ann miller",2001,103.0,min,3.56390134529148
ns6125,movie,alpha and omega 2: a howl-iday adventure,"ben diskin, kate higgins, blackie rose, lindsay torrance, liza west, tracy pfau, bill lader, meryl leigh, shaun gerardo",2013,45.0,min,3.497826086956522
ns6126,movie,alpha and omega: the legend of the saw tooth cave,"debi derryberry, ben diskin, kate higgins, lindsay torrance, larry thomas, bill lader, cindy robinson",2014,45.0,min,3.6165644171779143
ns6127,tv show,alphablocks,"teresa gallagher, david holt, lizzie waterworth",2014,5.0,seasons,3.56935817805383
ns6128,movie,alphago,,2017,90.0,min,3.5719844357976656
ns6129,movie,always a bridesmaid,"javicia leslie, jordan calloway, richard lawson, yvette nicole brown, michelle mitchenor, amber chardae robinson, jasmin brown",2019,98.0,min,3.5774793388429753
ns6130,movie,amar akbar & tony,"rez kempton, sam vincenti, martin delaney, karen david, laura aikman, goldy notay, meera syal, nina wadia, tanveer ghani, amrita acharia",2015,92.0,min,3.565410199556541
ns6131,movie,amar akbar anthony,"vinod khanna, rishi kapoor, amitabh bachchan, neetu singh, parveen babi, shabana azmi, nirupa roy, pran",1977,172.0,min,3.5605726872246697
ns6132,movie,amar's hands,"ghadah abdulrazeq, wafaa amer, hassan el raddad, houria farghally, sabry fawwaz",2011,125.0,min,3.5973084886128364
ns6133,tv show,america's book of secrets,jonathan adams,2014,1.0,seasons,3.5644490644490645
ns6134,movie,american anarchist,william powell,2016,81.0,min,3.4560085836909873
ns6135,movie,american assassin,"dylan o'brien, michael keaton, sanaa lathan, shiva negar, taylor kitsch, trevor white, navid negahban, scott adkins, david suchet, sydney rae white",2017,112.0,min,3.5408602150537636
ns6136,movie,american beauty,"kevin spacey, annette bening, thora birch, wes bentley, mena suvari, chris cooper, peter gallagher, allison janney, scott bakula, sam robards",1999,122.0,min,3.6347926267281108
ns6137,movie,american circumcision,,2017,101.0,min,3.5473790322580645
ns6138,tv show,american crime,"felicity huffman, timothy hutton, elvis nolasco, regina king, lili taylor, richard cabral, brent anderson, benito martinez, shane jacobsen, w. earl brown, caitlin gerard, penelope ann miller, johnny ortiz",2017,3.0,seasons,3.5708661417322833
ns6139,movie,american experience: ruby ridge,"dave hunt, bo gritz, sara weaver",2017,53.0,min,3.607142857142857
ns6140,tv show,american experience: the circus,,2018,1.0,seasons,3.5929978118161925
ns6141,movie,american experience: the island murder,blair brown,2018,53.0,min,3.5978494623655912
ns6142,movie,american hangman,"donald sutherland, vincent kartheiser, oliver dennis, paul braunstein, paul amato, matt baram, dan beirne, joanne boland, jamie jacqueline burns, alexander crowther",2019,99.0,min,3.5894988066825775
ns6143,movie,american heist,"hayden christensen, adrien brody, jordana brewster, tory kittles, akon, luis da silva jr., lance e. nichols, joe chrest",2014,95.0,min,3.546972860125261
ns6144,movie,american history x,"edward norton, edward furlong, beverly d'angelo, jennifer lien, ethan suplee, fairuza balk, avery brooks, elliott gould, stacy keach, william russ, guy torry",1998,119.0,min,3.524336283185841
ns6145,movie,american honey,"sasha lane, shia labeouf, riley keough, mccaul lombardi, arielle holmes",2016,163.0,min,3.4966887417218544
ns6146,movie,american masters: ted williams,ted williams,2018,55.0,min,3.5180722891566263
ns6147,tv show,american odyssey,"anna friel, peter facinelli, jake robinson, jim true-frost, treat williams, sadie sink, omar ghazaoui, nate mooney, elena kampouris, daniella pineda, adewale akinnuoye-agbaje",2015,1.0,seasons,3.487755102040816
ns6148,movie,american psycho,"christian bale, willem dafoe, jared leto, reese witherspoon, samantha mathis, chloë sevigny, justin theroux, josh lucas, matt ross, bill sage, cara seymour, guinevere turner",2000,102.0,min,3.4481641468682507
ns6149,movie,american warfighter,"jerry g. angelo, paul logan, joshua santana, carolina castro, david robbins, michael king, tom crisp, jennifer marshall, victoria clare, ryan baumann, isaac c. singleton jr., said faraj",2019,106.0,min,3.4711155378486054
ns6150,movie,amy,"amy winehouse, lauren gilbert",2015,128.0,min,3.5208333333333335
ns6151,movie,an american in madras,,2013,80.0,min,3.45010183299389
ns6152,movie,an american tail,"erica yohn, nehemiah persoff, amy green, phillip glasser, christopher plummer, john finnegan, will ryan, hal smith, dom deluise, madeline kahn",1986,80.0,min,3.562761506276151
ns6153,movie,an american tail: fievel goes west,"philip glasser, james stewart, erica yohn, cathy cavadini, nehemiah persoff, dom deluise, amy irving, john cleese, jon lovitz",1991,75.0,min,3.5157790927021697
ns6154,movie,an american tail: the mystery of the night monster,"thomas dekker, lacey chabert, jane singer, nehemiah persoff, susan boyd, robert hays, pat musick, dom deluise, candi milo, jeff bennett",1999,75.0,min,3.5
ns6155,movie,an american tail: the treasures of manhattan island,"thomas dekker, dom deluise, pat musick, nehemiah persoff, erica yohn, lacey chabert, elaine bilstad, rene auberjonois, david carradine, sherman howard, tony jay, richard karron, john kassir, ron perlman",2000,79.0,min,3.626849894291755
ns6156,movie,an hour and a half,"eyad nassar, ahmed bedir, fathy abdel wahab, sawsan badr, maged el kedwany, tarek abdel aziz, karima mokhtar, yousra el lozy, somaya el khashab, mohamed emam",2012,87.0,min,3.4894514767932487
ns6157,tv show,an innocent mistake,"jason wang, mathilde lin, mo tzu yi, xi man-ning, lin mei-hsiu, kelly huang, joy pan",2012,1.0,seasons,3.58997722095672
ns6158,movie,an interview with god,"brenton thwaites, david strathairn, hill harper, charlbi dean, yael grobglas",2018,97.0,min,3.4795501022494886
ns6159,movie,an upper egyptian,"mohamed ramadan, randa el behery, nermin maher, inas el naggar, mayar el gheity, hassan abdulfattah, sabri abdulmonem, alaa zenhom, abdalah mishrif, mohamed soliman",2014,85.0,min,3.5322916666666666
ns6160,movie,anarkali of aarah,"swara bhaskar, sanjay mishra, vijay kumar, pankaj tripathi, mayur more, ishtiyak khan",2017,111.0,min,3.540929203539823
ns6161,movie,anchor and hope,"oona chaplin, natalia tena, david verdaguer, geraldine chaplin",2017,113.0,min,3.5523012552301254
ns6162,tv show,ancient aliens,robert clotworthy,2018,1.0,seasons,3.473741794310722
ns6163,movie,anesthesia,"sam waterston, tim blake nelson, jessica hecht, kristen stewart, corey stoll, k. todd freeman, glenn close, gretchen mol, michael kenneth williams, gloria reuben, mickey sumner, yul vazquez, hannah marks, ben konigsberg",2015,90.0,min,3.5644820295983086
ns6164,movie,angel eyes,"jennifer lopez, jim caviezel, sonia braga, terrence howard, jeremy sisto, monet mazur, victor argo, shirley knight",2001,103.0,min,3.521017699115044
ns6165,movie,anger management,"adam sandler, jack nicholson, marisa tomei, luis guzmán, allen covert, lynne thigpen, kurt fuller, jonathan loughran, krista allen, january jones, woody harrelson, john turturro, kevin nealon",2003,105.0,min,3.5031578947368422
ns6166,movie,angry indian goddesses,"amrit maghera, rajshri deshpande, pavleen gujral, anushka manchanda, sandhya mridul, sarah-jane dias, tannishtha chatterjee, adil hussain, arjun mathur, anuj choudhry",2015,104.0,min,3.5340425531914894
ns6167,tv show,anjaan: rural myths,,2018,1.0,seasons,3.556291390728477
ns6168,tv show,anjaan: special crimes unit,"gashmeer mahajani, heena parmar",2018,1.0,seasons,3.550098231827112
ns6169,movie,ankur arora murder case,"kay kay menon, tisca chopra, arjun mathur, paoli dam, vishakha singh, manish chaudhary, vishesh tiwari, harsh chhaya",2013,127.0,min,3.501028806584362
ns6170,movie,annabelle hooper and the ghosts of nantucket,"bailee madison, robert capron, rachel resheff, mavrick moreno, whitney goin, gary weeks, juliana harkavy, kevin b. mcglynn, jamison stern, mia matthews, bianca matthews",2016,92.0,min,3.6102449888641424
ns6171,movie,another forever,"daniela escobar, marlon moreno, peter ketnath, barbara scolaro",2016,72.0,min,3.5261044176706826
ns6172,movie,ant-man and the wasp,"paul rudd, evangeline lilly, michael douglas, michael peña, hannah john-kamen, laurence fishburne, michelle pfeiffer, walton goggins, t.i., judy greer, bobby cannavale, david dastmalchian, abby ryder fortson, randall park",2018,118.0,min,3.4302083333333333
ns6173,movie,antar: son of shadad,"mohamed henedi, bassem samra, dorra zarrouk, lotfy labib",2017,110.0,min,3.5303030303030303
ns6174,movie,antariksha ke rakhwale,"sonal kaushal, rupa bhimani, julie tejwani, sabina malik, jigna bharadhwaj, rajesh kawa",2018,65.0,min,3.5525773195876287
ns6175,tv show,anthony bourdain: parts unknown,anthony bourdain,2018,5.0,seasons,3.5040816326530613
ns6176,movie,antidote,"randy couture, chuck zito, wil traval, celeste thornton, rafael de la fuente, alyona chekhova, natali yura, thom rivera",2018,90.0,min,3.4657387580299788
ns6177,movie,anwar,"siddharth koirala, nauheed cyrusi, manisha koirala, rajpal yadav, yashpal sharma, vijay raaz, hiten tejwani, sudhir pandey, sanjay mishra, lalit tiwari",2007,134.0,min,3.5029411764705882
ns6178,tv show,忍者ハットリくん,,2012,2.0,seasons,3.6288659793814433
ns6179,movie,apache warrior,,2017,89.0,min,3.539920159680639
ns6180,movie,apex: the story of the hypercar,zachary levi,2016,86.0,min,3.5555555555555554
ns6181,movie,apollo 18,"warren christie, lloyd owen, ryan robbins, michael kopsa, andrew airlie",2011,87.0,min,3.5010373443983402
ns6182,movie,april and the extraordinary world,"angela galuppo, paul giamatti, susan sarandon, tony hale, j.k. simmons, tony robinow, mark camacho, tod fennell, carlos alazraqui, kari wahlgren",2015,107.0,min,3.480276134122288
ns6183,movie,"aram, aram","john roohinian, levon sharafyan, sevak hakoyan, david villada, mike ghader, razmik mansuryan, lorita meg, amy sanders, alla tumanian",2015,79.0,min,3.5308370044052864
ns6184,movie,are we done yet?,"ahmed eid, ayten amer, ahmed fouad selim, mohsen mansour",2018,87.0,min,3.5954446854663775
ns6185,movie,arisan 2,"surya saputra, cut mini theo, tora sudiro",2011,113.0,min,3.467741935483871
ns6186,movie,arthur,"russell brand, helen mirren, greta gerwig, jennifer garner, geraldine james, luis guzmán, nick nolte, christina jacquelyn calph, murphy guyer, josé ramón rosario",2011,110.0,min,3.492489270386266
ns6187,movie,arthur christmas,"james mcavoy, hugh laurie, bill nighy, jim broadbent, imelda staunton, ashley jensen, ramona marquez, marc wootton, laura linney, eva longoria, michael palin, joan cusack, deborah findlay, rich fulcher, sarah smith, clint dyer, kerry shale, stewart lee, bronagh gallagher, kevin cecil, alistair mcgowan, david menkin, kris pearn, ian ashpitel, rich hall, seeta indrani, jane horrocks, peter baynham, emma kennedy, dominic west, jerry lambert, julia davis, robbie coltrane, iain mckee, sanjeev bhaskar, andy serkis, tamsin greig, rhys darby, seamus malone, cody cameron, david schneider, kevin eldon, danny john-jules, brian cummings",2011,98.0,min,3.4906444906444904
ns6188,movie,"as above, so below","perdita weeks, ben feldman, edwin hodge, françois civil, marion lambert, ali marhyar, cosme castro, hamid djavadan, théo cholbi, emy lévy",2014,93.0,min,3.5420650095602295
ns6189,movie,as good as it gets,"jack nicholson, helen hunt, greg kinnear, cuba gooding jr., skeet ulrich, shirley knight, yeardley smith, lupe ontiveros",1997,139.0,min,3.5201612903225805
ns6190,movie,assimilate,"joel courtney, calum worthy, andi matichak, katherine mcnamara, cam gigandet, mason mcnulty, terry dale parks, vito viscuso, jennifer pierce mathus, kevin remington",2019,94.0,min,3.4854166666666666
ns6191,movie,asura: the city of madness,"jung-min hwang, do-won kwak, man-sik jung, woo-sung jung",2016,133.0,min,3.5358649789029535
ns6192,movie,at all costs,"parker jackson cartwright, gabe york",2016,81.0,min,3.517429193899782
ns6193,movie,at first light,"stefanie scott, theodore pellerin, percy hynes white, kate burton, saïd taghmaoui, kristin booth, james wotherspoon",2018,91.0,min,3.513186813186813
ns6194,movie,atm,"chantavit dhanasevi, preechaya pongthananikorn, chaleumpol tikumpornteerawong, thawat pornrattanaprasert, sananthachat thanapatpisal, pongkool suebsung, puttachat pongsuchat, gornpop janjaroen, yanee tramoth, pongsatorn jongwilak",2012,122.0,min,3.523702031602709
ns6195,tv show,atomic puppet,"eric bauza, lisa norton, carlos díaz, peter oldring, heather bambrick, rick miller, rob tinkler, kristina nicoll",2016,1.0,seasons,3.56359649122807
ns6196,movie,attacking the devil: harold evans and the last nazi war crime,harold evans,2014,102.0,min,3.5442764578833694
ns6197,movie,attitude test,"belén soto, denise rosenthal, constanza piccoli, fabiola alarcón, lucas balmaceda, agustín silva, camilo carmona, ingrid cruz, elvis fuentes, samuel landea",2016,88.0,min,3.539832285115304
ns6198,movie,auschwitz: blueprints of genocide,roy marsden,1994,49.0,min,3.5238589211618256
ns6199,tv show,aussie gold hunters,,2016,1.0,seasons,3.480561555075594
ns6200,movie,automata,"antonio banderas, dylan mcdermott, melanie griffith, birgitte hjort sørensen, robert forster, christa campbell, tim mcinnerny, andy nyman, david ryall",2014,110.0,min,3.539325842696629
ns6201,movie,avengers: infinity war,"robert downey jr., josh brolin, mark ruffalo, tom hiddleston, chris evans, chris hemsworth, jeremy renner, chris pratt, elizabeth olsen, sebastian stan, benedict cumberbatch, paul bettany, cobie smulders, benedict wong, zoe saldana, karen gillan, vin diesel, dave bautista, bradley cooper, pom klementieff, scarlett johansson, benicio del toro, anthony mackie, chadwick boseman, danai gurira, paul rudd, don cheadle, tom holland",2018,150.0,min,3.5202020202020203
ns6202,movie,avicii: true stories,avicii,2017,97.0,min,3.545801526717557
ns6203,movie,azhar,"emraan hashmi, prachi desai, nargis fakhri, lara dutta, kunaal roy kapur, gautam gulati, anikie maguire, kulbhushan kharbanda, rajesh sharma, shernaz patel, veerendra saxena",2016,129.0,min,3.4928716904276986
ns6204,movie,b.a. pass,"shadab kamal, shilpa shukla, rajesh sharma, dibyendu bhattacharya, vijay kaushik, anula navlekar, happy ranjit, raveena singh, padam mishra",2013,99.0,min,3.5689277899343543
ns6205,movie,babam ve oğlum,"çetin tekindor, fikret kuşkan, hümeyra, ege tanman, şerif sezer, yetkin dikinciler, binnur kaya, mahmut gökgöz, nergis çorakçi, bilge sen",2005,112.0,min,3.4693446088794926
ns6206,movie,babel,"brad pitt, cate blanchett, gael garcía bernal, koji yakusho, adriana barraza, rinko kikuchi, said tarchani, boubker ait el caid, elle fanning, nathan gamble, mohamed akhzam",2006,143.0,min,3.598752598752599
ns6207,movie,bachelor girls,,2016,61.0,min,3.486652977412731
ns6208,movie,back and forth,"ingrid guimarães, fábio assunção, alice braga, rosanne mulholland, caroline abras, joão assunção",2016,95.0,min,3.5488372093023255
ns6209,movie,backcountry,"missy peregrym, jeff roop, eric balfour, nicholas campbell",2014,92.0,min,3.5257847533632285
ns6210,movie,backfire,"black deniro, byron ""squally"" vinson, dominic costa, nick ferraro, peter ferriero, jowharah jones",2019,97.0,min,3.602910602910603
ns6211,movie,backtrack,"adrien brody, sam neill, robin mcleavy, bruce spence, jenni baird, chloe bayliss, anna lise phillips, george shevtsov",2015,90.0,min,3.5891304347826085
ns6212,movie,bad boys,"will smith, martin lawrence, téa leoni, tchéky karyo, theresa randle, joe pantoliano, emmanuel xuereb, michael imperioli, nestor serrano, julio oscar mechoso",1995,119.0,min,3.569097888675624
ns6213,movie,bad boys ii,"will smith, martin lawrence, jordi mollà, gabrielle union, peter stormare, theresa randle, joe pantoliano, michael shannon, jon seda, yul vazquez",2003,147.0,min,3.5616302186878728
ns6214,tv show,bad education,"jack whitehall, mathew horne, sarah solemani, michelle gomez, nikki runeckles, kae alexander, layton williams, ethan lawrence, charlie wernham, jack binstead, jack bence, harry enfield",2014,3.0,seasons,3.4946236559139785
ns6215,movie,bad match,"jack cutmore-scott, lili simmons, brandon scott, chase williamson, noureen dewulf, seth morris, christine donlon, trent haaga, kahyun kim, cynthia rose hall, zedrick restauro, eric podnar",2017,83.0,min,3.51734693877551
ns6216,movie,bad rap,"jonathan park, awkwafina, david lee, richard lee",2016,83.0,min,3.5803212851405624
ns6217,tv show,badalte rishton ki dastaan,"additi gupta, sanjeeda sheikh, kiran karmarkar, abhinav shukla, tanushree kaushal, mona ambegaonkar",2013,1.0,seasons,3.5280777537796975
ns6218,movie,badha,"amruta subhash, rajesh more, devika daftardar, renuka daftardar, uttara baokar, jyoti subhash, milind shinde, sachin mondkar",2006,91.0,min,3.581888246628131
ns6219,movie,badland,"kevin makely, bruce dern, mira sorvino, trace adkins, wes studi, tony todd, jeff fahey, james russo, amanda wyss",2019,117.0,min,3.5
ns6220,tv show,bala loca,"alejandro goic, trinidad gonzález, ingrid isensee, mario horton, manuela oyarzún, fernanda urrejola, catalina saavedra, pablo schwarz, aline küppenheim, marcial tagle, víctor quezada, alfredo castro, roberto farías, hugo medina, daniel candia, maría paz grandjean, alejandro sieveking, nicolás durán, sergio hernández, willy semler, erto pantoja",2016,1.0,seasons,3.5302713987473906
ns6221,movie,balto,"kevin bacon, bob hoskins, bridget fonda, jim cummings, phil collins, jack angel, danny mann, robbie rist",1995,78.0,min,3.4636929460580914
ns6222,movie,balto 2: wolf quest,"maurice lamarche, jodi benson, lacey chabert, david carradine, mark hamill, charles fleischer, peter macnicol, rob paulsen, nicolette little, melanie stone",2001,75.0,min,3.5448577680525166
ns6223,movie,balto 3: wings of change,"maurice lamarche, sean astin, keith carradine, charles fleischer, jodi benson, bill fagerbakke, charity james, kathy najimy, david paymer, jean smart",2004,78.0,min,3.539647577092511
ns6224,movie,balu mahi,"osman khalid butt, ainy jaffri, sadaf kanwal, khurram patras, ali sheikh, zeeshan ali, durdana butt, shafqat cheema, adeel hashmi, javed sheikh",2017,149.0,min,3.5251572327044025
ns6225,movie,bana masal anlatma,"hande doğandemir, fatih artman, devrim yakut, cengiz bozkurt, erdal tosun, berat yenilmez, ercan yazgan, sadi celil cengiz, cihan ercan, burcu biricik, tarık ünlüoğlu, gürkan uygun, gökçe bahadır",2015,103.0,min,3.4847036328871894
ns6226,movie,band aid,"zoe lister-jones, adam pally, fred armisen, susie essman, retta, hannah simone, brooklyn decker, angelique cabral, colin hanks, ravi v. patel, jamie chung, erinn hayes, gillian zinser, jesse williams",2017,94.0,min,3.5437100213219614
ns6227,movie,band of robbers,"kyle gallner, adam nee, matthew gray gubler, melissa benoist, hannibal buress, eric christian olsen, stephen lang, daniel edward mora, johnny pemberton, cooper huckabee, lee garlington, beth grant, creed bratton",2015,95.0,min,3.5263713080168775
ns6228,movie,bang rajan 2,"puri hiranyapluek, paradorn srichaphan, chatchai plengpanich",2010,122.0,min,3.5426356589147288
ns6229,tv show,bangkok bachelors,"sean jindachot, nutt devahastin na ayudhya, patharamanop isariy, manatsanun phanlerdwongsakul, anchasa mongkhonsama, keerati mahapreukpong",2016,1.0,seasons,3.5836864406779663
ns6230,movie,bangkok hell,"chalad na songkhla, sahatchai 'stop' chumrum, pornchai hongrattanaporn, kongsak kaenmeepol, samart saengsa-ngiam, suthpong kanithanon",2002,107.0,min,3.559055118110236
ns6231,movie,bangkok traffic (love) story,"theeradej wongpuapan, sirin horwang, ungsumalynn sirapatsakmetha, panissara phimpru, taksaorn paksukcharern, charlie trairat, kazuki yano",2009,126.0,min,3.58316430020284
ns6232,movie,barça dreams,"johan cruyff, andrés iniesta, gary lineker, xavi hernández, lionel messi, pau gasol",2015,122.0,min,3.5955555555555554
ns6233,movie,barah aana,"naseeruddin shah, arjun mathur, vijay raaz, tannishtha chatterjee, violante placido, benjamin gilani",2009,95.0,min,3.5240384615384617
ns6234,movie,barbecue,,2017,101.0,min,3.609071274298056
ns6235,movie,barbie & her sisters in a pony tale,"kelly sheridan, kazumi evans, claire corlett, ashlyn drummond, alex kelly, tabitha st. germain, shannon chan-kent",2013,74.0,min,3.6241970021413277
ns6236,movie,barbie in a mermaid tale,"kelly sheridan, kathleen barr, tabitha st. germain, peter mel, nakia burrise, maryke hendrikse, emma pierson, ciara janson, garry chalk, nicole oliver",2010,74.0,min,3.5289256198347108
ns6237,movie,barbie in princess power,"kelly sheridan, britt irvin, michael kopsa, rebecca husain, kira tozer",2015,74.0,min,3.4881818181818183
ns6238,movie,barbie in rock 'n royals,"kelly sheridan, chiara zanni, bethany brown, devyn dalton, michael dobson, brynna drummond, rachel harrison, alessandro juliani, peter kelamis, omari newton, ingrid nilson, nicole oliver, shaun smyth, kira tozer",2015,83.0,min,3.5292397660818713
ns6239,movie,barbie star light adventure,"erica lindbeck, robbie daymond, kimberly woods, sarah anne williams, michael chandler, dwight schultz, ben bledsoe, jonathan lipow, lucien dodge, laura post",2016,79.0,min,3.581135902636917
ns6240,movie,barbie: a fairy secret,"diana kaarina, adrian petriw, britt irvin, cassandra morris, kate higgins, silvio pollio, brittney wilson, alexandra carter, nicole oliver, barbara tyson",2010,72.0,min,3.5158227848101267
ns6241,movie,barbie: princess charm school,"diana kaarina, morwenna banks, nicole oliver, brittney wilson, ali liebert, shannon chan-kent, madeleine peters, cathy weseluck, ellen kennedy, vincent tong, derek waters, brian drummond, tabitha st. germain, bethany brown, miranda nolte, kelly metzger, kazumi evans, anna cummer",2011,80.0,min,3.58
ns6242,movie,barbie: spy squad,"erica lindbeck, stephanie sheh, jenny pellicer, alyssya swales, elizabeth irving, brian dobson, rebecca husain, cathy weseluck",2016,75.0,min,3.480855855855856
ns6243,movie,barbie: the princess & the popstar,"kelly sheridan, jennifer waris, ashleigh ball, tiffany kathryn, ellie king, peter kelamis, jonathan holmes, allison warnyca, christopher gaze, lauren lavoie",2012,75.0,min,3.570627802690583
ns6244,movie,barbie: video game hero,"erica lindbeck, sienna bohn, shannon chan-kent, michael dobson, alyssya swales, rebekah asselstine, brad swaile, sam vincent, ingrid nilson, nesta cooper",2017,72.0,min,3.513485477178423
ns6245,movie,barely lethal,"hailee steinfeld, jessica alba, samuel l. jackson, sophie turner, dove cameron, toby sebastian, gabriel basso, thomas mann, rachael harris, dan fogler, steve-o, rob huebel, finesse mitchell, jaime king",2015,99.0,min,3.56
ns6246,movie,barrio universitario,"fabrizio copano, rodrigo salinas, pedro ruminot, sergio freire, juanita ringeling, alessandra denegri, luis dubó, felipe avello",2013,91.0,min,3.5894736842105264
ns6247,movie,barsaat,"twinkle khanna, bobby deol, danny denzongpa, raj babbar, ashwin kaushal, mukesh khanna, harish patel",1995,166.0,min,3.472286374133949
ns6248,movie,baseketball,"trey parker, matt stone, dian bachar, yasmine bleeth, jenny mccarthy, ernest borgnine, robert vaughn, trevor einhorn",1998,103.0,min,3.5033185840707963
ns6249,movie,basic instinct,"michael douglas, sharon stone, george dzundza, jeanne tripplehorn, denis arndt, leilani sarelle, bruce a. young, chelcie ross, dorothy malone, wayne knight, daniel von bargen, stephen tobolowsky",1992,128.0,min,3.5961123110151187
ns6250,tv show,bat pat,"rosa romay, alberto escobal, jaime de diego, josu cubero",2016,1.0,seasons,3.571276595744681
ns6251,tv show,bates motel,"vera farmiga, freddie highmore, max thieriot, olivia cooke, nicola peltz, nestor carbonell, mike vogel, keegan connor tracy",2017,5.0,seasons,3.4338235294117645
ns6252,movie,bathtubs over broadway,steve young,2018,87.0,min,3.6273684210526316
ns6253,tv show,battle creek,"josh duhamel, dean winters, aubrey dollar, edward fordham jr., kal penn, janet mcteer, liza lapira, damon herriman, meredith eaton",2015,1.0,seasons,3.5020120724346078
ns6254,tv show,battlefield recovery,,2016,1.0,seasons,3.5962877030162415
ns6255,movie,bawarchi,"rajesh khanna, a.k. hangal, durga khote, jaya bhaduri, kali bannerjee, usha kiran, asrani, paintal",1972,125.0,min,3.513592233009709
ns6256,movie,bazaar,"farooq shaikh, smita patil, naseeruddin shah, bharat kapoor, supriya pathak, rita rani kaul, malika",1982,121.0,min,3.4659574468085106
ns6257,movie,be here now,andy whitfield,2015,110.0,min,3.591451292246521
ns6258,movie,be somebody,"matthew espinosa, sarah jeffery, allison paige, tava smiley, caitlin keats, lamonica garrett, mahaley patel, mason mcculley, liana ramirez",2016,88.0,min,3.5807174887892375
ns6259,tv show,be-be-bears,"nataliya medvedeva, polina kutepova",2018,1.0,seasons,3.5521739130434784
ns6260,movie,beak & brain: genius birds from down under,,2013,52.0,min,3.5066079295154187
ns6261,movie,bean: the ultimate disaster movie,"rowan atkinson, peter macnicol, john mills, pamela reed, harris yulin, burt reynolds, larry drake, danny goldring, johnny galecki, chris ellis, andrew lawrence, peter egan, peter capaldi, june brown, peter james, sandra oh",1997,89.0,min,3.5094142259414225
ns6262,movie,beary tales,,2013,52.0,min,3.5057471264367814
ns6263,tv show,beast legends,"steve leonard, francis manapul, kathryn denning, scott edwards, mike paixao",2010,1.0,seasons,3.566265060240964
ns6264,tv show,beating again,"kyung-ho jung, so-yeon kim, hyun-min yoon, goo jin, hyun-joo gong, si-eon lee, yeong-gyu park, seok-hwan an, myung-ryul nam, eun-ji jo",2015,1.0,seasons,3.464
ns6265,tv show,beauty & the beast,"kristin kreuk, jay ryan, max brown, austin basis, nina lisandrello, brian white, sendhil ramamurthy",2016,4.0,seasons,3.556112224448898
ns6266,tv show,beauty and the bitches,"methinee kingpayome, son songpaisarn, yingying sarucha, pim pimjira jaroenlak, jespipat tilapornputt, groupz chutharut anusin, aon korakot tunkaew, raviyanun takerd, nat thephussadin na ayutthaya, bam pakakanya charoenyos, eye warapairin laphatsanitirot, pemy peramin thabkaew, darin hansen, hongyok pornphan rerkatakarn, rattanapond klinkulabhiran, oliver pupart, organ wacharapolmek, patiparn pataweekarn, yuthana puengklarng, ak akarat, point cholawit meetongcom, copter phumin, koii korakod, mila thanapa, mild anis suwit",2016,2.0,seasons,3.544421487603306
ns6267,movie,beavis and butt-head do america,"mike judge, bruce willis, demi moore, cloris leachman, robert stack, jacqueline barba, pamela blair, eric bogosian, kristofor brown, tony darling, david letterman",1996,81.0,min,3.5023201856148494
ns6268,movie,bebe's kids,"faizon love, vanessa bell calloway, wayne collins, jonell green, marques houston, tone-loc, myra j., nell carter",1992,73.0,min,3.509183673469388
ns6269,movie,because of soccer,"herjunot ali, winky wiryawan, erly ashy, laura basuki, tarzan, aida nurmala, otto djauhari, indra herlambang",2008,75.0,min,3.5381263616557734
ns6270,movie,because we're heading out,"hassan el raddad, emy samir ghanim, bayyumi fuad, taher abu lela, nesreen ameen, mourad makram, diaa el-merghani, juditta salem-wolff",2016,99.0,min,3.5052966101694913
ns6271,movie,becoming jane,"anne hathaway, james mcavoy, julie walters, james cromwell, maggie smith, laurence fox, ian richardson",2007,121.0,min,3.518828451882845
ns6272,movie,bedtime stories,"adam sandler, keri russell, guy pearce, russell brand, richard griffiths, jonathan pryce, courteney cox, lucy lawless, teresa palmer, aisha tyler, laura ann kesling, jackie sandler, lorna scott, dana min goodman, andrew collins, jonathan loughran, jonathan morgan heit, nick swardson, tim herlihy, billy tyler, johntae lipscomb, mikey post, sebastian saraceno, bill romanowski, sadie sandler, carmen electra, allen covert, kathryn joosten, annalise basso, blake clark, julia lea wolov, sarah g. buxton",2008,100.0,min,3.5104166666666665
ns6273,movie,before the flood,leonardo dicaprio,2016,97.0,min,3.491089108910891
ns6274,movie,"behind ""the cove"": the quiet japanese speak out",,2015,105.0,min,3.54389721627409
ns6275,movie,behind the curtain: todrick hall,todrick hall,2017,100.0,min,3.612704918032787
